johnstown_flood;Johnstown Flood;;;;;;;;;;;;;;;;;;;;;;;x
mass_labour;Mass Labour;;;;;;;;;;;;;;;;;;;;;;;x
mass_labour_desc;Slavery will never be obsolete! We have modernized the old system, working to create a slave economy for the industrial world.;;;;;;;;;;;;;;;;;;;;;;;x
mass_labour_title;Mass Labour;;;;;;;;;;;;;;;;;;;;;;;x
mississippi_flooding;Mississippi River Floods;;;;;;;;;;;;;;;;;;;;;;;x
mississippi_flooding_desc;The Mississippi has burst its banks, causing massive devastation.;;;;;;;;;;;;;;;;;;;;;;;x
mulatto_modifier;Slave Tensions;;;;;;;;;;;;;;;;;;;;;;;x
mulatto_modifier_desc;Tensions between African-born slaves and mulatto slaves are making both groups less likely to revolt by preventing their unification against their slave masters.;;;;;;;;;;;;;;;;;;;;;;;x
southern_hospitality_desc;We are good to those people who come into our nation, and we have become well known for this politeness and charity.;;;;;;;;;;;;;;;;;;;;;;;x
southern_neighbours;Southern Hospitality;;;;;;;;;;;;;;;;;;;;;;;x
southern_neighbours_desc;We welcome foreigners to our lands, and many of our own people act as ambassadors to the countries they visit, bringing news of our great nation.;;;;;;;;;;;;;;;;;;;;;;;x
southern_hospitality;Southern Hospitality;;;;;;;;;;;;;;;;;;;;;;;x
national_rifles;National Rifle Association;;;;;;;;;;;;;;;;;;;;;;;x
national_speech;National Speech;;;;;;;;;;;;;;;;;;;;;;;x
national_speech_desc;A great speech has been delivered in our true and free democracy.;;;;;;;;;;;;;;;;;;;;;;;x
onward_to_progress;Onward to Progress;;;;;;;;;;;;;;;;;;;;;;;x
onward_to_progress_desc;The shackles of slavery have been torn off of our populace, and we are now adjusting to an industrialized economy. Surely we will be a global competitor soon.;;;;;;;;;;;;;;;;;;;;;;;x
onward_to_progress_title;Onward to Progress;;;;;;;;;;;;;;;;;;;;;;;x
orleans_growth;New Orleans Growing;;;;;;;;;;;;;;;;;;;;;;;x
orleans_growth_csa;New Orleans Growing;;;;;;;;;;;;;;;;;;;;;;;x
slavery_timer_title;Continued Slavery;;;;;;;;;;;;;;;;;;;;;;;x
slavery_propaganda;Slavery Propaganda;;;;;;;;;;;;;;;;;;;;;;;x
slavery_timer;Slavery;;;;;;;;;;;;;;;;;;;;;;;x
slavery_timer_desc;Slavery in our nation continues on, making our country a bit less attractive as the world moves on.;;;;;;;;;;;;;;;;;;;;;;;x
150000;Suh, the offer for Belize has been accepted!;;;;;;;;;;;;;;;;;;;;;;;x
150001;Suh, the offer for Belize has been declined!;;;;;;;;;;;;;;;;;;;;;;;x
150002;Suh, the offer for the Lesser Antilles has been accepted!;;;;;;;;;;;;;;;;;;;;;;;x
150003;Suh, the offer for the Lesser Antilles has been declined!;;;;;;;;;;;;;;;;;;;;;;;x
150004;Suh, the offer for the West Indies has been accepted!;;;;;;;;;;;;;;;;;;;;;;;x
150005;Suh, the offer for the West Indies has been declined!;;;;;;;;;;;;;;;;;;;;;;;x
150006;Suh, the offer for the Caribbean Isles has been accepted!;;;;;;;;;;;;;;;;;;;;;;;x
150007;Suh, the offer for the West Indies has been declined!;;;;;;;;;;;;;;;;;;;;;;;x
150008;Suh, the offer for Cuba has been accepted!;;;;;;;;;;;;;;;;;;;;;;;x
150009;Suh, the offer for Cuba has been declined!;;;;;;;;;;;;;;;;;;;;;;;x
150010;Suh, the offer for the isle of Guadeloupe has been accepted!;;;;;;;;;;;;;;;;;;;;;;;x
150011;Suh, the offer for the isle of Guadeloupe has been declined!;;;;;;;;;;;;;;;;;;;;;;;x
150012;Suh, the offer for Martinique has been accepted!;;;;;;;;;;;;;;;;;;;;;;;x
150013;Suh, the offer for Martinique has been declined!;;;;;;;;;;;;;;;;;;;;;;;x
150014;Suh, the offer for Puerto Rico has been accepted!;;;;;;;;;;;;;;;;;;;;;;;x
150015;Suh, the offer for Puerto Rico has been declined!;;;;;;;;;;;;;;;;;;;;;;;x
150016;Suh, the offer for St Martin has been accepted!;;;;;;;;;;;;;;;;;;;;;;;x
150017;Suh, the offer for St Martin has been declined!;;;;;;;;;;;;;;;;;;;;;;;x
150018;Suh, the offer for St Thomas has been accepted!;;;;;;;;;;;;;;;;;;;;;;;x
150019;Suh, the offer for St Thomas has been declined!;;;;;;;;;;;;;;;;;;;;;;;x
150020;Suh, the offer for Zulia has been accepted!;;;;;;;;;;;;;;;;;;;;;;;x
150021;Suh, the offer for Zulia has been declined!;;;;;;;;;;;;;;;;;;;;;;;x
parliament_building;Parliament Building;;;;;;;;;;;;;;;;;;;;;;;x
parliament_title;The Parlament;;;;;;;;;;;;;;;;;;;;;;;x
desc_industrial_boom;Industrial Boom;;;;;;;;;;;;;;;;;;;;;;;x
desc_milenial_celebrations;Millenial Celebrations are well under way;;;;;;;;;;;;;;;;;;;;;;;x
desc_parliament_building;The building where the nation's parliament assembles.;;;;;;;;;;;;;;;;;;;;;;;x
desc_reform_age;An age of political activity.;;;;;;;;;;;;;;;;;;;;;;;x
desc_regulated_tisza;The river Tisza, flowing through Alföld, threatens large areas with its regular floods and also creating swamps in its floodplains. By regulating the river and draining the swamps, more land can be cultivated and so production increases.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211490;A Historic Kris;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211490;"In South Asian culture, a kris (an asymmetrical, usually curvy, dagger) is a spiritual and sacred object. Imbued with magical powers, they are thought to be inhabited by spirits and as such are ""almost alive"". Care of krisses is subject to great ceremony and ritual. Should the owner be negligent, the Kris might kill him in his sleep. Should the owner, however, be generous, the kris will protect him and imbue him with valour.\nRecently, the crown-prince of one of our Princely States fell ill. Neither our western physicians, nor the local Dukun proved capable of helping. In a desperate move, the prince asked the renowned 'White Dukun,' a Dutchman educated in both western and indigenous medicine, for help. Finding it as a case of guna-guna, the White Dukun worked his magic and managed to cure the crown-prince. For his efforts in securing the succession, the prince awarded the White Dukun with his the most precious pusaka: an ancient kris.";;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211488;The Etna Expedition Returns;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211488;The expedition we've sent to explore the coast of New Guinea has returned. In the past few months they have made extensive maps of the coast of New Guinea: not only of the currents and water depths, but also of suitable locations for future posts. Invaluable information to us should we decide to expand to that vast land. On the naturalist side the expedition was less successful. A large number of hitherto unknown species of birds were discovered, and promptly killed for preservation. Aside from those samples large collection of stones and minerals was brought back. However, no grand new discoveries were made. Rather unexpectedly the expedition ran into an English naturalist called Wallace at an isolated German mission post. The man is doing research into the development of species, and claims to be on the verge of a major scientific breakthrough.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211475;The expedition we've sent to explore the coast of New Guinea has returned. In the past few months they have made extensive maps of the coast of New Guinea: not only of the currents and water depths, but also of suitable locations for future posts. Invaluable information to us should we decide to expand to that vast land. On the naturalist side the expedition was fairly routine. A few new bird species discovered, some interesting rocks found. Nothing to get to excited about. That is untill, rather unexpectedly, the expedition ran into an English naturalist called Wallace at an isolated German mission post. The man has been travelling the archipelago to research, what he calls, the introduction of new species. Impressed by how well our expedition was outfit, he saw an opportunity for collaboration and joined the expedition. Claiming to be on the verge of a major scientific breakthrough, he has promised to give credit where credit is due.;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211474;The expedition we've sent to explore the coast of New Guinea has returned, early. The expedition had started out well, successfully mapping the currents and depth of the western part of the island, and gather a few naturalist samples. However, on one of the naturalist excursions into the forest, the expedition members disappeared! The soldiers sent into the forest after them, could not locate them. Later at night, bright fires could be seen deep in the forests, with loud noises emerging from it. We can only assume the worse...;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211481;The Buitenzorg Palace;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211481;The Buitenzorg Palace has served as main administrative centre for the East Indies since the middle of the 18th century, but was destroyed by an earthquake in 1834. We have finally finished rebuilding the palace. The original palace had three floors, but, as future protection against earthquakes, the new palace only has one. Of particular importance is 's Lands Plantentuin (the botanical gardens) surrounding the palace. Originally founded as a forest for rare species of plants during the Sunda Kingdom, they currently serve a primary research institute for the development and cultivation of new species of plants. As such, it is one of the most important institutes of tropical research in the world, and of vital importance to the plantation economy on Java.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME210300;Raden Saleh;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC210300;Raden Saleh, a Javanese painter of some renown, is visiting your court. This 'Eastern Prince' is probably the first oriental to be educated in the modern European painting techniques. His intriguing background and not unremarkable skill have made him a much beloved court painter. And while he may be most famous for his portait work, he has shown remarkable skill in painting landscapes as well. Often depicting exotic scenes from his homeland, offering an insight into a world unknown to most Europeans. Rasen Saleh's arrival at court can only mean he is looking for our patronage!;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211509;"Raden Saleh is a Javanese painter has made quite a name for himself in the courts of Europe.  This 'Eastern Prince,' son of a noble family, has studied the modern European painting techniques under our patronage, and is possibly the first oriental to do so. He has shown particular aptitude towards painting portraits, and many a ruler has been immortalised by his work. His landscapes too are a sight to behold. Inspired by his native land, the paintings show exquisite detail in the wild animals he depicts. But perhaps his most important work is his depiction of the capture of Prince Diponegoro at the Java War, provocatively depicting a noble prince Diponegoro and slightly ""unbalanced"" colonial officers.";;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211497;Vereeniging voor Vrouwenkiesrecht Founded!;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211497;"The recent granting of universal suffrage has spurred on the creation of the Vereeniging voor Vrouwenkiesrecht ('Society for Woman-suffrage'). Founded by Aletta Jacobs and Wilhelmina Drucker, they are already taking to the street demonstrating their cause. The newspapers are calling it scandalous: ""For one to obtain the privilege of voting, one first has to respect the law!""";;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211498;National Women's Crafts Fair;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211498;"The preposterous proposition of women's rights has reached new heights. The various suffragette movements have decided to come together and organise a Woman's Crafts Fair! This exhibition will form a display of women's ideas, works and products, ""celebrating"" their ""accomplishments"" in the arts, literature, science and industry. The fair is intended to raise support for gender equality and inspire young women to take up the cause.";;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211499;The noble, yet slightly misguided, ideal of women's rights has reached a new level. The various suffragette movements have decided to come together and organise a Woman's World's Fair! This exhibition will form a display of women's ideas, works and products, celebrating their accomplishments in the arts, literature, science and industry. Completely run by women, the fair is intended to raise support for gender equality and inspire young women to take up the cause.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211590;The Nederlansch Congress;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211590;One of the causes of the Belgian Revolution was our language policy. The majority of the elites, being Francophone, disdained Dutch and our efforts to make it the national language. It should thus come as no surprise that, after independence, French was swiftly elected as the official language. This has caused some resentment among the Flemish, who find it gives precious little room for their own cultural expression.\nIn an effort to strengthen the cultural base of Dutch in Belgium, Flemish language scholars have joined up with Dutch language scholars in Ghent for an international language and literature congress. The development and unification of the Dutch language is one of the main goals of the congress.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211591;The First Dictionary;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211591;For much of history, there has not been a unified Dutch language. Numerous regional varieties exists, with Hollandic Dutch being the most prominent. A movement towards a unified language does exist, but it hampered by a lack of an unambiguous structure of the language. Official rules regarding the language do exist, but they too show regional differences. Language scholars have now recommended to create one national dictionary, and get rid of the regional differences in spelling and pronunciation.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211592;The Woordenboek der Nederlandsche Taal;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211592;After many years of work, the first true dictionary of the Dutch language has been produced: The Woordenboek der Nederlandsche Taal. While there may have been earlier dictionaries, perhaps most famously by 16th century scholar Kiliaan, none of these were of the calibre of this new dictionary. They were mainly translation dictionaries, or used regional spelling differences. The 'Nieuw Woordenboek der Nederandsche Taal' uses the new (official and unified) spelling rules.\n\nThe dictionary as released is only the first of a large series. The aim of the dictionary is to describe every word in use in the Dutch language since 1500. Such a massive task will take many more years to complete.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211593;Nieuw Woordenboek der Nederlandsche Taal;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211593;The teacher and scholar Johan van Dale has published a new dictionary of the Dutch language. It is based on the recent 'Woordenboek der Nederlandsche Taal', but has been significantly improved upon. The definitions given in the original dictionary were found to be to vague and imprecise by van Dale. As a teacher he aimed his dictionary at students, and desired a clear cut and precise definition of words.\n\nThe dictionary is often referred to as 'De Dikke van Dale' [The Thick one by van Dale], because, at 1400 pages, it is the thickest book in the common household, after the Bible of course.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211601;The Great City Fire of Enschede;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211601;A mayor fire has turned the entire medieval city of Enschede to ashes. 650 houses were destroyed, which in a city of only 4000 people means more than half of all citizens are left homeless. A number of factors can be blamed, drought, strong winds, improper fireproofing, but our own contribution to the fire should not be overlooked: in celebration of the king's visit the city was beautifully decorated with flowers, banners and triumphal arches. All of which proved to be very conductive to the spread of the fire.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211602;From The Life Of King Gorilla;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211602;"King William has always been an odd bird. This is nothing new, but at least it had been kept out of the press. The (conservative) press has willingly swept it under the carpet all this time. The more radical press is less willing to cover it though. It would seem the madness of the king has reached socialist circles: a pamphlet called 'A Day in the Life of King Gorilla' was recently released and has become quite popular. The pamphlet describes ""the criminal life"" and the ""corrupted nature"" of the royal house, calling the king an unconsidered ""sadistic monster"" who cares not about his people.\nThis, combined with another recent pamphlet describing the king as ""a regal pig"" and ""horny mandrill"", triggered some passionate feelings. Royalists have found cause to attack socialists and their establishments because of this.";;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211551;Johan Rudolph Thorbecke;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211551;With the newly published book 'Annotations to the Constitution' a young man by the name of Johan Rudolph Thorbecke has started making a name for himself in Liberal circles. The book, containing a detailed study of the nature and history of the constitution, has already sold over 1000 copies: an exceptionally large amount. It promises to be a standard work on the constitution for many years to come.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211550;The Negenmannen;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211550;Disappointed by our lack of constitutional reform, a group of 9 prominent Liberals have come together to propose their own constitution. Led by renowned statesman Thorbecke, they propose, among other things, a directly elected House of Representatives, based on census suffrage, full ministerial responsibility, reform of the senate, and better protection for the freedom of religion.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211400;The Cultuurstelsel;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211400;The wars with Belgium, on Java and on Sumatra have drained the treasury, and we are quickly heading toward financial ruin. To increase the revenue from our colonies in the East, a new system called the Cultuurstelsel has been proposed, which will require farmers to grow cash crops for export. Replacing the old Landrente-tax, which required farmers to pay 2/5th of their harvest as tax, the Cultuurstelsel requires farmers to use 1/5th of their land to grow cash crops, mainly coffee, tea, sugar and indigo. Farmers who cannot grow these crops on their land are required to provide the Herendienst: 60 days of free labour per year to work on government plantations. Should the value of crops exceed the previously paid Landrente, the farmer is compensated accordingly by the Plantloon.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211403;Overzealous Colonial Officer;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211403;One of our lower colonial officers, an assistant-resident in Western Java, has taken a very zealous approach to his job. Disturbed by the abuses of the Cultuurstelsel and Herendienst he found in his regency, he accused the local Head of severe abuse of power and bondage of his subjects. While of course his position requires him to reign in local excesses and protect the populace, his primary concern should be the protection of our interests! Currently, the authority of the Head is sacred and unquestionable to the populace. Bringing him to court might cause severe social upheaval. As such, the Resident has called the Assistent-Resident to order and stopped the prosecution of the Head. This did not deter the Assistent-Resident. The case has now reached the Governor-General who has to decided to continue the prosecution, and risk rebellion, or put a stop to it.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211404;Disgruntled Colonial Officer;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211404;"A former colonial officer who left the service after an altercation with a local Regent, has now written to you complaining about the treatment he has received. A fervent liberal and proponent of inlander rights, he claims to have written a book detailing abuses committed by both the colonial government and local Heads under the Cultuurstelsel. Having been reduced to poverty by his treatment, he is threatening to publish this book unless he is fully rehabilitated, which in this case means: a position of Regent on Java, full restoration of his pension, a large advance and, most preposterously, a decoration for his ""service"".";;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211405;Multatuli;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211405;"I am broker in coffee, and live on the Lauriersgracht No. 37.\nWith these words begins the novel Max Havelaar, which has by now ""sent a shudder through the land"". The novel describes the consequences of the colonial system in Java, in which government and local Heads cooperated to enrich themselves at the expense of the people. In the example of the body of the Javanese, murdered on the orders of the regent, floating down the river as a present from the sharks of the interior to the sharks in the sea, after that poor wretch had complained about the Regent, the ""humdrum"" story of that one buffalo of Saidjah's father, the village in Lampung set ablaze by Dutch forces. Cumulating in the majestic, almost terrifying, final chord in which Multatuli exposed Holland as a ""pirate state"" among the nations, and conjured the king not to tolerate any longer that more than 30 million Javanese are maltreated and exploited in his name in the ""glorious realm of Insulinde, that coiled round the Equator like a girdle of emerald"".";;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211409;Java, or How to Manage a Colony;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211409;Long has our colony on Java been the envy of the world. The vast wealth provided by the Cultuurstelsel has propelled our nation forwards, and this has not gone unnoticed abroad. In a recently published book, called 'Java, or How to Manage a Colony', the aptly named Englishman James Money described our colonial administration of Java, the Cultuurstelsel in particular, as the example of how a colony should be run. He writes that a similar system would solve many of the problems facing British India today.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211411;The Koloniale Kwestie;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211411;A weighty responsibility lies on the people blessed with such history as ours. Contemporaries and progeny might rightfully question, what we, sons of such a dearly bought freedom, have done with this freedom? Can we, after three centuries, with a clean concious and our heads held high answer: We are worthy descendants of such heroes? Is it but lies and slander that we exploit the Javanese?\n[...]\nThe Cultuurstelsel has made our country the disgrace of the world. We have surrendered the honour of being a civilised nation: for even the Spanish did not treat our forefathers so unchristian.\nThat a moral nation pur sang like ours, which does not rely on brute force but moral superiority in international politics, should allow for her subjects to be exploited, has started to create a feeling of unease in society.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211900;Maatschappij tot Nut van den Javaan;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211900;"A new 'Society to the Benefit of the Javanese' has been founded with to combat all injustice against Javanese, no matter the source. The society considers it a great sin that, in our name, Javanese should be exploited. Being the foremost Christian nation under God, it should fall to us to uplift the inlanders! Perhaps under our guidance can the Javanese can do away with their superstitions and join the ranks of civilised peoples. The society has started to raise money to fund (Christian) schools in the East.\nThe paternalistic nature of the society, however, has not fallen well with more liberal elements of our society. Multatuli, perhaps the foremost ""friend of the Javanese"", has published a damning commentary of their work: ""He who does indeed value Civilisation does not ridicule her by spreading more or less illustrated school books, prints and atlases to those who he systematically exploits, abuses and murders"".";;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211901;Baron Van Hoevell;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211901;"People of the Netherlands, does a bloodguilt not burn on your consciousness? For two centuries has your flag flow on Java: For two centuries you have waived the sceptre of domination: Millions upon millions have flowed to your treasure on the toiling of the inlanders: And you have returned nothing to them.\nMember of Parliament Wolter Robert baron van Hoevell has emerged as one of the strongest critics of our colonial administration of Java and the Cultuurstelsel in particular. Originally serving as a minister in Batavia, he was forced to leave the Indies due to his liberal and anti-governmental tendencies. Very popular in the Indies: it is said that when he left, he was sent of by ""half of Batavia"". As one of the few MPs who has actually visited the Indies, he can describe the situation there with great expertise and ""disturbing eloquence"".";;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211418;The Agrarische Wet;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211418;While vital for the financial well-being of our nation, the Cultuurstelsel has its opponents. Especially in liberal circles there is a lot of criticism of the system. They view the Cultuurstelsel as an inefficient and inflexible economic system, unable to respond adequately to changing circumstance. In their view the East Indies would benefit from opening up to private capital. The treatment of the Inlanders is also a point of contention. They hold the Cultuurstelsel as deeply immoral, as it denies the local education, Christianity and the blessings of progress. The Agrarische Wet seeks to abolish the Cultuurstelsel and its governmental plantations, and open the East Indies up to private investment. Ownership of the land is returned to the Inlanders and western individuals can lease lands from them or the government.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211440;The Suikerwet;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211440;The Agrarische Wet has been the first step in abolishing the Cultuurstelsel. However due its economic importance, the sugar industry had been exempted from the Agrarische Wet. This never set well with the liberal elements of society, and they have always pushed to end the governmental monopoly on sugar. A bill has now been brought to a vote in parliament to this effect.\nUnder the Suikerwet the government relinquishes its monopoly on sugar, and opens the sugar market to private capital, provided the sugar is refined in Dutch refineries.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211441;The Koffiewet;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211441;While in the days of the VOC spices such nutmeg and cloves might have been the economic motor of the Indies, since the late 18th century coffee has been the cork keeping our economy afloat. Therefore, when the Agrarische Wet was passed, the coffee cultures were specifically exempted. This never set right with the liberals and other proponents of a liberal economy. A bill has now been brought to a vote in parliament to finally bring an end to Cultuurstelsel, and the governmental monopoly on the coffee.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211445;The Ethische Politiek;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211445;The Indies have always been a profit centre to our nation. While great wealth has flowed to our great nation, the poor inlanders have seen little benefit from our rule. In fact, they have suffered dearly from abuse and exploitation under our rule. Some would say we have incurred a debt of honour towards the inlanders. They are proposing we follow a more Ethical Policy towards the inlanders. We would take ethical responsibility towards our inlander populace, and extend all benefits from being part of our great nation towards them.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211800;The Pill Bandoeng;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211800;Malaria is an ever present danger in the tropical regions of the world. There are few effective treatments for the disease, and those which do exist are expensive. Our control over the production of Quinine from the Cinchona tree has given our citizens abundant and relatively cheap access to the medicine. However, the inlander population has been unable to profit from this, and continues to be ravaged by the disease. A bill has been proposed in parliament to fund the construction of a large Quinine factory on Java. This factory will be specifically to supply the natives with this important medicine, and extend the benefits of Dutch civilisation to them.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME211801;The School tot Opleiding van Inlandsche Artsen;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC211801;We have always kept medical professions in the Indies a strictly western affair. There have been hospitals and doctors for inlanders, but never any inlander doctors and physicians. This has obviously had a negative effect on the access to modern medical care for inlanders. Most are now surrendered to the whims of the dukuns, and the magic and superstition they perpetrate. To combat this, and improve the plight of our colonial subjects, it has been suggested we start training inlanders in the medical profession.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME952511;The Aceh Jihad;;;;;;;;;;;;;;;;;;;;;;;xx,,,,,,,,,,,,,
EVTDESC952511;In the aftermath of our conquest of Aceh, some of the most extremist elements of the Sunni community in Aceh declared a jihad against our government. $COUNTRY_ADJ$ citizens and personnel are targeted by sporadic suicidal attacks by Acehnese patriots influenced by the Hikayat Perang Sabil and other proscribed texts. Acehnese resentment was further stoked by a system of forced corvee labor where subjects were required to work on government roadwork projects for 24 days a year. By $YEAR$, Aceh had reverted to a state of full-scale guerrilla warfare and the necessity of regular troops stationed in former Acehnese territory is vital.;;;;;;;;;;;;;;;;;;;;;;;xx,,,,,,,,,,,,,
EVT952511OPTA;We will quell this rebellion.;;;;;;;;;;;;;;;;;;;;;;;xx,,,,,,,,,,,,,
EVTNAME952512;The Jihad Ends in $PROVINCENAME$;;;;;;;;;;;;;;;;;;;;;;;xx,,,,,,,,,,,,,
EVTDESC952512;As $PROVINCENAME$ returns to Islamic hands, the flames of the Jihad start to die down.;;;;;;;;;;;;;;;;;;;;;;;xx,,,,,,,,,,,,,
EVT952512OPTA;Allah be praised!;;;;;;;;;;;;;;;;;;;;;;;xx,,,,,,,,,,,,,
EVTNAME188129;Greater Poland Uprising;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC188129;King Frederick William IV of Prussia amnestied the Polish prisoners, who found a “Polish Legion”, and were armed with weapons from the Royal Prussian Arsenal. Speeches during the demonstration were made about joint fight against Russian Empire to free Congress Poland. Inspired by the events in Berlin, a demonstration in Poznañ was organized and the authorities agreed to creation of delegation that would bring proposals of Polish side to Berlin and to the Prussian King. A Polish National Committee, dominated by conservatives and liberals, was formed. Armed peasants and townspeople attacked Prussian administrative offices and clashed with troops. Meanwhile, the National Committee, which would have been satisfied with autonomy for the duchy, entered into negotiations with the Prussian authorities, counting on concessions from them.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME188130;Galician Administration;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC188130;After the Ausgleich, representatives of the Polish aristocracy and intelligentsia addressed the Emperor asking for greater autonomy for Galicia. Their demands were not accepted outright, but over the course of the next several years a number of significant concessions were made toward the establishment of Galician autonomy. From 1873, Galicia was de facto an autonomous province of Austria-Hungary with Polish and, to a much lesser degree, Ukrainian or Ruthenian, as official languages. The Germanisation had been halted and the censorship lifted as well. Galicia was subject to the Austrian part of the Dual Monarchy, but the Galicia Diet and provincial administration had extensive privileges and prerogatives, especially in education, culture, and local affairs.;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME188131;Frédéric Chopin;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC188131;"Frédéric François Chopin, a Polish composer and virtuoso pianist, died today in Paris. He gained and has maintained renown worldwide as one of the leading musicians of this era, whose ""poetic genius was based on a professional technique that was without equal in his generation."" Chopin was born in what was then the Duchy of Warsaw, and grew up in Warsaw, which after 1815 became part of Congress Poland. A child prodigy, he completed his musical education and composed many of his works in Warsaw before leaving Poland at the age of 20, less than a month before the outbreak of the November 1830 Uprising. Chopin made his last public appearance on a concert platform at London's Guildhall on 16 November 1848, when, in a final patriotic gesture, he played for the benefit of Polish refugees.";;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME188128;Christ of Europe;;;;;;;;;;;;;;;;;;;;;;;x
EVTDESC188128;Romantic Slavic messianism held the idea that the Slavs (or specific nations such as Poland) are being crucified so that other European nations may eventually be redeemed. The image of Poland as the Christ of Europe was first evoked by Adam Mickiewicz in his tragic poetical play Dziady (1832), written in the aftermath of the country's unsuccessful 1830 uprising against the Russian Empire, considered by some to be one of the great works of European romanticism.;;;;;;;;;;;;;;;;;;;;;;;x
EVTOPTA188128;Interesting idea.;;;;;;;;;;;;;;;;;;;;;;;x
willow_palisade;Willow Palisade;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME132000;Taras Shevchenko rises!;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME132100;Taras Shevchenko Appears in the Spotlight;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME132200;Taras Shevchenko Arrested!;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME132300;Taras Shevchenko Continues His Work in Exile;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME132400;Taras Shevchenko Pardoned;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME132500;Taras Shevchenko's Ukrainian Venture;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME132600;Taras Shevchenko Dies;;;;;;;;;;;;;;;;;;;;;;;x
EVTNAME132700;Taras Shevchenko Dies;;;;;;;;;;;;;;;;;;;;;;;x
